0, 2876, 4,
1.1594215567e+00, 1.2086655471e+03, 4.1060782021e-04, 8.8000091726e+05, 
1.1594205768e+00, 1.2086646393e+03, 9.3286532427e-05, 8.8000020774e+05, 
1.1594201345e+00, 1.2086642281e+03, -5.0045628391e-05, 8.7999988769e+05, 
1.1594202643e+00, 1.2086643488e+03, -9.0736581746e-06, 8.7999998100e+05, 
1.1594202984e+00, 1.2086643805e+03, 2.3530141782e-06, 8.8000000585e+05, 
1.1594202721e+00, 1.2086643563e+03, -7.9763153899e-06, 8.7999998562e+05, 
1.1594201916e+00, 1.2086642813e+03, -3.3011879176e-05, 8.7999992739e+05, 
1.1594201448e+00, 1.2086642377e+03, -4.7949115425e-05, 8.7999989440e+05, 
1.1594201601e+00, 1.2086642519e+03, -4.8573371715e-05, 8.7999990582e+05, 
1.1594202157e+00, 1.2086643037e+03, -2.8170989470e-05, 8.7999994630e+05, 
1.1594203191e+00, 1.2086643993e+03, 9.9406060150e-06, 8.8000002108e+05, 
1.1594203005e+00, 1.2086643817e+03, 5.0030245777e-06, 8.8000000761e+05, 
1.1594203516e+00, 1.2086644289e+03, 2.1045357563e-05, 8.8000004444e+05, 
1.1594203840e+00, 1.2086644600e+03, 3.1384696622e-05, 8.8000006826e+05, 
1.1594202989e+00, 1.2086643813e+03, 3.1928804818e-06, 8.8000000674e+05, 
1.1594202574e+00, 1.2086643434e+03, -1.2684189976e-05, 8.7999997698e+05, 
1.1594202878e+00, 1.2086643701e+03, 1.9300733496e-07, 8.7999999822e+05, 
1.1594202864e+00, 1.2086643689e+03, -1.4366371618e-06, 8.7999999683e+05, 
1.1594202918e+00, 1.2086643735e+03, 1.0882660975e-06, 8.8000000055e+05, 
1.1594202953e+00, 1.2086643773e+03, 2.6252931119e-07, 8.8000000381e+05, 
1.1594202946e+00, 1.2086643766e+03, 1.6483340114e-06, 8.8000000332e+05, 
1.1594202949e+00, 1.2086643773e+03, 1.5712871066e-06, 8.8000000390e+05, 
1.1594202949e+00, 1.2086643774e+03, 1.9715206718e-06, 8.8000000389e+05, 
1.1594202944e+00, 1.2086643773e+03, 7.7051843384e-07, 8.8000000356e+05, 
1.1594202906e+00, 1.2086643748e+03, -1.5212125492e-06, 8.8000000104e+05, 
1.1594202932e+00, 1.2086643770e+03, -2.4343395402e-06, 8.8000000295e+05, 
1.1594202894e+00, 1.2086643720e+03, -7.7645274693e-07, 8.7999999966e+05, 
1.1594202878e+00, 1.2086643705e+03, -3.8745293777e-07, 8.7999999849e+05, 
1.1594202894e+00, 1.2086643721e+03, -6.5804362269e-07, 8.7999999966e+05, 
1.1594202891e+00, 1.2086643720e+03, -8.2327212963e-07, 8.7999999950e+05, 
1.1594202899e+00, 1.2086643726e+03, -2.3388307249e-07, 8.8000000009e+05, 
1.1594202897e+00, 1.2086643722e+03, 1.6480755619e-07, 8.7999999982e+05, 
1.1594202898e+00, 1.2086643724e+03, 3.2855753843e-08, 8.7999999997e+05, 
1.1594202898e+00, 1.2086643724e+03, -7.9119547282e-10, 8.7999999996e+05, 
1.1594202898e+00, 1.2086643724e+03, -1.3859065161e-08, 8.7999999999e+05, 
1.1594202898e+00, 1.2086643724e+03, -5.4335702252e-09, 8.7999999999e+05, 
1.1594202899e+00, 1.2086643725e+03, 6.6655710231e-09, 8.8000000002e+05, 
1.1594202899e+00, 1.2086643725e+03, 2.5038487521e-08, 8.8000000004e+05, 
1.1594202900e+00, 1.2086643726e+03, 5.9011612239e-08, 8.8000000011e+05, 
1.1594202901e+00, 1.2086643727e+03, 9.3318126350e-08, 8.8000000017e+05, 
1.1594202900e+00, 1.2086643726e+03, 7.4091167431e-08, 8.8000000011e+05, 
1.1594202899e+00, 1.2086643725e+03, 2.3607442453e-08, 8.8000000004e+05, 
1.1594202899e+00, 1.2086643725e+03, 2.1132319252e-09, 8.8000000000e+05, 
1.1594202898e+00, 1.2086643724e+03, -4.7414823786e-09, 8.7999999999e+05, 
1.1594202898e+00, 1.2086643724e+03, -2.5871960271e-08, 8.7999999994e+05, 
1.1594202897e+00, 1.2086643723e+03, -3.9127449786e-08, 8.7999999991e+05, 
1.1594202898e+00, 1.2086643724e+03, -1.8361301729e-08, 8.7999999996e+05, 
1.1594202899e+00, 1.2086643724e+03, 7.7932762460e-10, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, -3.1561852896e-10, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, 5.5542189572e-10, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, -1.5771329104e-10, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, -3.9182036897e-11, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, 1.7388211457e-11, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, -1.5307297259e-12, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, -4.8453854535e-13, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, -2.6943771143e-13, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, -1.4989935531e-13, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, -1.8070112951e-13, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, -3.1251377411e-13, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, -4.9303528859e-13, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, 3.1988503044e-13, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, 4.1296254542e-13, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, -5.9057751170e-12, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, -3.1601982553e-12, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, -1.4478735776e-11, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, -6.8254272335e-11, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, -1.9233232258e-10, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, -2.0556906697e-10, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, -5.5575854500e-11, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, -1.5966194843e-10, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, -2.9332560951e-10, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, 1.2418730598e-09, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643724e+03, -1.6294891054e-09, 8.8000000000e+05, 
1.1594202899e+00, 1.2086643725e+03, 3.7533151217e-09, 8.8000000004e+05, 
1.1594202898e+00, 1.2086643724e+03, 4.5479312985e-09, 8.8000000000e+05, 
1.1594202898e+00, 1.2086643724e+03, -1.0062942002e-08, 8.7999999997e+05, 
1.1594202899e+00, 1.2086643724e+03, 6.4831763533e-09, 8.7999999999e+05, 
1.1594202901e+00, 1.2086643726e+03, 1.1011300804e-07, 8.8000000013e+05, 
1.1594202896e+00, 1.2086643722e+03, -1.5073967529e-07, 8.7999999983e+05, 
1.1594202900e+00, 1.2086643725e+03, 2.6286966907e-07, 8.8000000001e+05, 
1.1594202900e+00, 1.2086643725e+03, 9.2305798258e-08, 8.8000000005e+05, 
1.1594202882e+00, 1.2086643701e+03, 6.0449380075e-07, 8.7999999788e+05, 
1.1594202905e+00, 1.2086643730e+03, -6.9681994715e-07, 8.8000000058e+05, 
1.1594202864e+00, 1.2086643686e+03, 2.2342162702e-06, 8.7999999613e+05, 
1.1594202832e+00, 1.2086643657e+03, -3.4195598077e-07, 8.7999999335e+05, 
1.1594202912e+00, 1.2086643730e+03, -6.1724948226e-06, 8.7999999855e+05, 
1.1594202923e+00, 1.2086643774e+03, 3.9127919588e-06, 8.8000000373e+05, 
1.1594205334e+00, 1.2086645966e+03, 3.7587828383e-05, 8.8000017546e+05, 
1.1594206259e+00, 1.2086644733e+03, 2.2231869646e-04, 8.7999999404e+05, 
1.1594202417e+00, 1.2086640610e+03, 2.3886033174e-04, 8.7999964667e+05, 
1.1594202770e+00, 1.2086642414e+03, 8.1813459045e-05, 8.7999984925e+05, 
1.1594205390e+00, 1.2086645889e+03, 1.4797483932e-05, 8.8000016362e+05, 
1.1594205089e+00, 1.2086644833e+03, -1.9565302923e-05, 8.8000005103e+05, 
1.1594201405e+00, 1.2086641194e+03, -2.3193972623e-04, 8.7999977451e+05, 
1.1594203939e+00, 1.2086644953e+03, 2.0831946233e-04, 8.8000008080e+05, 
1.1594203131e+00, 1.2086643143e+03, -1.2372698959e-04, 8.7999993301e+05, 
1.1594205144e+00, 1.2086647340e+03, 2.1917006838e-04, 8.8000027523e+05, 
1.1594213652e+00, 1.2086651571e+03, -1.6943870213e-04, 8.8000062781e+05, 
1.1594217052e+00, 1.2086623423e+03, -6.2954168686e-04, 8.7999710161e+05, 
1.1594155167e+00, 1.2086663137e+03, 1.5821430809e-03, 8.8000393896e+05, 
1.1594541111e+00, 1.2086594229e+03, -1.2746958486e-02, 8.7998223234e+05, 
1.1598019618e+00, 1.2082969182e+03, -3.8310632744e-01, 8.7945159716e+05, 
1.1583817684e+00, 1.2098898409e+03, 2.5277943456e+00, 8.8179158974e+05, 
1.3242282414e+00, 1.3031625150e+03, -4.6176974810e+01, 9.9529788250e+05, 
3.6749949308e+00, 1.5104302582e+03, -1.2934754523e+02, 2.3516360543e+06, 
4.7352094953e+00, 1.5148403978e+03, -1.7362901452e+01, 2.9316993080e+06, 
4.6498510664e+00, 1.5079767469e+03, 8.9452868901e+00, 2.8830463493e+06, 
4.6325269570e+00, 1.3819283802e+03, 2.5204784576e+01, 2.8616120996e+06, 
4.6804600518e+00, 1.3825509924e+03, 6.2887344676e+00, 2.8945432187e+06, 
4.7159992325e+00, 1.2719663171e+03, 1.9179598627e+01, 2.9016873552e+06, 
4.7363022790e+00, 1.2056044598e+03, 1.0800446975e+01, 2.9060499219e+06, 
4.8227427688e+00, 1.1902312872e+03, 1.1030647200e+01, 2.9546831973e+06, 
4.8556881944e+00, 1.1426408813e+03, 1.5267747080e+01, 2.9697364204e+06, 
4.8628423385e+00, 1.0488123684e+03, 2.1357833833e+01, 2.9644613259e+06, 
4.9202463445e+00, 9.8687172416e+02, 1.1006664432e+01, 2.9991833751e+06, 
4.9530852192e+00, 8.4042341091e+02, 5.5362132959e+01, 3.0146780308e+06, 
5.1773861732e+00, 7.0973609080e+02, 4.0335765188e+01, 3.1453022206e+06, 
5.2724132902e+00, 3.7530978585e+02, 1.3239090249e+02, 3.1921135454e+06, 
3.8909846488e+00, 1.7546584028e+03, 1.1121400478e+03, 2.5073841007e+06, 
4.1876797551e+00, 1.4775631041e+03, 1.0200977630e+03, 2.6342171782e+06, 
3.6023605395e+00, 2.0219696302e+03, 1.1929047503e+03, 2.4033706750e+06, 
4.5187254119e+00, 1.2035006762e+03, 6.8595730149e+02, 2.7718215473e+06, 
1.1594493767e+00, 1.2086926908e+03, -3.7528410478e-03, 8.8002260906e+05, 
2.9861153535e+00, 1.5704014793e+03, 8.5122560157e+02, 1.9554735980e+06, 
3.6652168979e+00, 2.2945715227e+03, 1.2490541738e+03, 2.4899008023e+06, 
1.1598826051e+00, 1.2089325029e+03, 1.6556507401e-01, 8.8015793162e+05, 
3.0964808090e+00, 1.7124750191e+03, 9.1114230798e+02, 2.0450265967e+06, 
3.6024109697e+00, 1.4355252325e+03, 1.0233511270e+03, 2.2996588987e+06, 
1.1594203564e+00, 1.2086644333e+03, 1.9887688529e-05, 8.8000004696e+05, 
1.3602679112e+00, 1.2808520858e+03, 6.6036497865e+01, 1.0062671842e+06, 
4.2814568930e+00, 1.1432169639e+03, 9.5202242785e+02, 2.6537036452e+06, 
1.1594026699e+00, 1.2086452359e+03, 3.2582180968e-04, 8.7998422303e+05, 
1.1637659524e+00, 1.2145760677e+03, 2.7754464115e-01, 8.8659463428e+05, 
1.1595872061e+00, 1.2088492863e+03, 2.1077014515e-02, 8.8017416407e+05, 
3.2581619011e+00, 1.9425322408e+03, 1.0279799034e+03, 2.1833882026e+06, 
3.9865879107e+00, 1.6383470177e+03, 1.1143263311e+03, 2.5445464238e+06, 
3.6002692174e+00, 1.8917595588e+03, 1.1655986836e+03, 2.3706020811e+06, 
3.3194279789e+00, 1.1698554732e+03, 3.1848407420e+02, 2.0799405139e+06, 
1.1594192542e+00, 1.2086632476e+03, -1.1466709396e-04, 8.7999908548e+05, 
4.6937782156e+00, 7.2320545392e+02, 4.2314607595e+02, 2.8611133887e+06, 
3.0040229527e+00, 1.8017651675e+03, 8.9684985659e+02, 2.0048975889e+06, 
2.6832576170e+00, 1.5845457054e+03, 7.4401238724e+02, 1.7821574762e+06, 
1.1590318470e+00, 1.2108255693e+03, -1.9130099403e+00, 8.8291232698e+05, 
3.5696452545e+00, 1.5592294199e+03, 1.0024909160e+03, 2.2904123466e+06, 
1.1594202905e+00, 1.2086643728e+03, 2.0622528940e-07, 8.8000000023e+05, 
2.9114032385e+00, 1.4506627711e+03, 8.5333110789e+02, 1.8946401503e+06, 
2.3218208772e+00, 1.4371782095e+03, 5.9039262548e+02, 1.5496045264e+06, 
3.3060392013e+00, 1.6527520434e+03, 9.6706801209e+02, 2.1515573759e+06, 
1.1569491512e+00, 1.2077112586e+03, -2.0395633925e+00, 8.7988484651e+05, 
3.7888865105e+00, 1.2367558961e+03, 1.0434994743e+03, 2.3842886818e+06, 
1.1594202799e+00, 1.2086643714e+03, -1.1307703692e-05, 8.7999999993e+05, 
1.1594202395e+00, 1.2086643041e+03, 1.1302564840e-05, 8.7999994025e+05, 
1.1592977857e+00, 1.2085758383e+03, -2.6773447228e-02, 8.7994193967e+05, 
1.1593792903e+00, 1.2086332370e+03, -3.2309165151e-02, 8.7997484125e+05, 
3.4565235889e+00, 2.1787477067e+03, 1.1751084978e+03, 2.3463943667e+06, 
4.3658678673e+00, 1.3750941738e+03, 9.2099571592e+02, 2.7189074064e+06, 
3.6688415891e+00, 2.0948072424e+03, 1.2247053851e+03, 2.4387522470e+06, 
2.0758745223e+00, 1.5450353499e+03, 4.3024540497e+02, 1.4465956259e+06, 
4.4926196400e+00, 8.3200033790e+02, 8.2320876049e+02, 2.7586102156e+06, 
3.9091486412e+00, 1.8055528051e+03, 1.1983086295e+03, 2.5142346390e+06, 
3.9116882197e+00, 1.7314734379e+03, 9.6772672959e+02, 2.5240092823e+06, 
3.3349861219e+00, 1.8821738481e+03, 1.0554305263e+03, 2.2155607830e+06, 
2.7846874351e+00, 1.6528342788e+03, 7.6407621083e+02, 1.8498281773e+06, 
3.9808455675e+00, 1.3926619121e+03, 1.0426228005e+03, 2.5125540460e+06, 
1.1594190893e+00, 1.2086631147e+03, -7.2922646054e-04, 8.7999900564e+05, 
3.2614273779e+00, 2.0041251326e+03, 1.0289204977e+03, 2.1942744693e+06, 
1.1594197825e+00, 1.2086640349e+03, -5.3320228123e-04, 8.7999973438e+05, 
4.6246365767e+00, 1.1546833806e+03, 3.7051135449e+02, 2.8544972157e+06, 
1.1594202899e+00, 1.2086643724e+03, -1.6984523748e-09, 8.8000000000e+05, 
1.1594203252e+00, 1.2086644057e+03, 1.2828083100e-05, 8.8000002620e+05, 
3.2832829001e+00, 1.3487707250e+03, 9.8994875392e+02, 2.1045547997e+06, 
1.8736122314e+00, 1.4086105018e+03, 2.0033337298e+02, 1.3101924701e+06, 
2.3548901650e+00, 1.4769663782e+03, 5.9728762173e+02, 1.5754265529e+06, 
1.1593999691e+00, 1.2086479832e+03, -5.8400058940e-03, 8.7998703907e+05, 
1.1594202382e+00, 1.2086643140e+03, -9.3242855446e-06, 8.7999995781e+05, 
3.7470825044e+00, 1.5240285760e+03, 1.0547643414e+03, 2.3920237056e+06, 
1.2567582680e+00, 1.2805450580e+03, 3.9602807345e+01, 9.5095661388e+05, 
3.0007050741e+00, 1.8395304090e+03, 8.9758156241e+02, 2.0107757208e+06, 
