0, 4719, 4,
1.1594202899e+00, 8.0577624830e+02, 7.9187150132e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.0063831293e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 6.2059451299e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.6044742213e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.4303210691e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -5.9541681737e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.0645306949e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 4.8558905565e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 4.1134518569e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.2786202907e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 3.7613010961e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -8.2051466323e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -5.2103859298e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 6.8560816021e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.9691665589e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.0038527043e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.1682486616e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.3259346085e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 6.0690779585e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.3801931678e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.6857950097e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 6.7857615966e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 5.4414446083e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.3501241936e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 4.7850216672e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 9.6485327816e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 8.5871568665e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.5647554004e-16, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 4.9905822213e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.9762155174e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -9.2811300241e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.3238862337e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -5.6343541964e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.9565004438e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.8620188598e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.3148029760e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.3707087505e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -5.6375181413e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.8111930912e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 9.2572846430e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.3156710441e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.8795720193e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 3.3384355162e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 2.3890709371e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 5.6181350791e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -3.4432284585e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.5657784804e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 2.1674385555e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.4842425372e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.4332213349e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.1337414067e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.2003590209e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 2.0936775067e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -3.5829366491e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.1373228462e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.2894929636e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.7165185930e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -7.5190023990e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 5.2164587861e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -6.4025583885e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 8.4795934942e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 5.4458534054e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -8.2483392791e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -7.9533048505e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 5.6151479656e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.2990629007e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.3209598930e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 3.1084079743e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -5.1287719884e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 6.5441876131e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.4807370651e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 4.3444335007e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.3389729775e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.9436238062e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.7623975265e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.3867618931e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.2945016078e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 4.3487733664e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.2451617453e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 3.1620348825e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 9.1915963610e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -7.8425027041e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 2.4496929346e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 4.1298504159e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.4576803477e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.8066610587e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.0589688713e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 6.6800007687e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 4.4433902389e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.2319865403e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 9.1120730055e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.2026310896e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.6419457850e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -5.5234277203e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 7.4354686110e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -6.9834125549e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 3.7184671234e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 7.9489219538e-16, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 3.7275578623e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -5.2535710798e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.9498654238e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.2320977473e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.4408010461e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 3.8406306748e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -7.7850595369e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.3914053793e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -6.1785052475e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.3729214389e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.0738469317e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 9.2128597202e-14, 5.3000000000e+05, 
1.1594202994e+00, 8.0577625266e+02, 2.3674450552e-06, 5.3000000361e+05, 
2.3667858933e+00, 1.1012055296e+03, 4.0059339706e+02, 1.0008253636e+06, 
1.1594202899e+00, 8.0577624830e+02, -9.7817139768e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.3487200373e-13, 5.3000000000e+05, 
2.3800443625e+00, 1.1138667939e+03, 4.0394217368e+02, 1.0088266558e+06, 
1.1594202899e+00, 8.0577624830e+02, 9.8074277846e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 7.3749508839e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -7.8390755176e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.3344769437e-13, 5.3000000000e+05, 
2.3597513505e+00, 1.1003743824e+03, 4.0118307897e+02, 9.9977375276e+05, 
1.1594202899e+00, 8.0577624830e+02, -6.6281456768e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.5575280079e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 3.1682872543e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 2.1724392339e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.6188806815e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.1616235051e-13, 5.3000000000e+05, 
2.3053231825e+00, 1.0867536658e+03, 3.8260005357e+02, 9.7549938470e+05, 
1.1594202899e+00, 8.0577624830e+02, 2.2422834358e-13, 5.3000000000e+05, 
1.1594814280e+00, 8.0580609716e+02, 1.6727375115e-02, 5.3002443700e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.0155427588e-13, 5.3000000000e+05, 
2.3671371721e+00, 1.1040014157e+03, 4.0194248826e+02, 1.0028566039e+06, 
1.5324643297e+00, 9.3259608692e+02, 1.1873206412e+02, 6.7628453462e+05, 
2.3667498001e+00, 1.1039674013e+03, 4.0145809714e+02, 1.0026806624e+06, 
1.1594202899e+00, 8.0577624830e+02, 1.7825211666e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.3019082010e-13, 5.3000000000e+05, 
1.5999751274e+00, 9.5494514017e+02, 1.4273288112e+02, 7.0022674290e+05, 
1.1594202899e+00, 8.0577624830e+02, 6.6546440177e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.5455269532e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 3.2596693154e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 2.0008306145e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.0334979313e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.9899314285e-14, 5.3000000000e+05, 
2.3675683061e+00, 1.1018221836e+03, 4.0110965577e+02, 1.0013490779e+06, 
1.1594202899e+00, 8.0577624830e+02, -2.4063212984e-13, 5.3000000000e+05, 
2.3745508918e+00, 1.1125766668e+03, 4.0415348515e+02, 1.0064371927e+06, 
1.1594202899e+00, 8.0577624830e+02, -1.3125416372e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 5.1745891577e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.5534844702e-14, 5.3000000000e+05, 
1.6207347919e+00, 9.6292776917e+02, 1.4639399802e+02, 7.1167637367e+05, 
1.1594202899e+00, 8.0577624830e+02, 4.3181150264e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.5198751532e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 7.5985031742e-14, 5.3000000000e+05, 
2.3654985115e+00, 1.1049450137e+03, 4.0287424638e+02, 1.0033427768e+06, 
1.1594202899e+00, 8.0577624830e+02, -1.0977106196e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.9666652345e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.1332132273e-13, 5.3000000000e+05, 
1.1633695022e+00, 8.0772618876e+02, 1.0894963772e+00, 5.3160231988e+05, 
1.1620677456e+00, 8.0691141557e+02, 6.2287824139e-01, 5.3096419901e+05, 
2.3734015910e+00, 1.1117978063e+03, 4.0429965294e+02, 1.0063422521e+06, 
1.1594202899e+00, 8.0577624830e+02, 3.5732486577e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.4005804044e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.4245515082e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.6223805832e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -7.9708721736e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -8.4868502686e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 4.1512274016e-14, 5.3000000000e+05, 
2.3746972824e+00, 1.1042411014e+03, 4.0102308625e+02, 1.0037337565e+06, 
1.1594202899e+00, 8.0577624830e+02, -1.3031020662e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 2.2286374106e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.2660946203e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.3204070135e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 2.2133724012e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.0836458129e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -7.9179557082e-14, 5.3000000000e+05, 
2.3625548262e+00, 1.0984760219e+03, 3.9949195058e+02, 1.0007210284e+06, 
1.1594202899e+00, 8.0577624831e+02, 7.9868196418e-09, 5.3000000001e+05, 
