0, 2000, 4,
1.1594129419e+00, 4.0308318245e+01, -3.5061742461e-02, 2.5069877518e+05, 
1.1594149633e+00, 4.0307282460e+01, -3.4768441046e-02, 2.5069907859e+05, 
1.1594162309e+00, 4.0304060284e+01, -3.4513548643e-02, 2.5069932124e+05, 
1.1594174761e+00, 4.0299849699e+01, -3.4343714787e-02, 2.5069955564e+05, 
1.1594188453e+00, 4.0295167690e+01, -3.4158685669e-02, 2.5069982788e+05, 
1.1594198615e+00, 4.0292866022e+01, -7.8094318431e-03, 2.5070006524e+05, 
1.1594201422e+00, 4.0292907427e+01, 1.7421304595e-02, 2.5070015138e+05, 
1.1594201405e+00, 4.0292854597e+01, 1.5419872711e-02, 2.5070015265e+05, 
1.1594201229e+00, 4.0292817332e+01, 1.3790241509e-02, 2.5070014414e+05, 
1.1594201008e+00, 4.0292801503e+01, 1.3026039821e-02, 2.5070013727e+05, 
1.1594200903e+00, 4.0292795793e+01, 1.3045621349e-02, 2.5070013438e+05, 
1.1594200867e+00, 4.0292791875e+01, 1.3541933790e-02, 2.5070013337e+05, 
1.1594200883e+00, 4.0292786074e+01, 1.4198909985e-02, 2.5070013362e+05, 
1.1594200928e+00, 4.0292776549e+01, 1.4818430491e-02, 2.5070013433e+05, 
1.1594200960e+00, 4.0292763898e+01, 1.5330852501e-02, 2.5070013455e+05, 
1.1594200978e+00, 4.0292749587e+01, 1.5741925890e-02, 2.5070013431e+05, 
1.1594200987e+00, 4.0292734562e+01, 1.6091056180e-02, 2.5070013379e+05, 
1.1594200992e+00, 4.0292719275e+01, 1.6418187417e-02, 2.5070013314e+05, 
1.1594200996e+00, 4.0292703882e+01, 1.6751281735e-02, 2.5070013246e+05, 
1.1594201001e+00, 4.0292688385e+01, 1.7104507735e-02, 2.5070013180e+05, 
1.1594201006e+00, 4.0292672715e+01, 1.7480981822e-02, 2.5070013117e+05, 
1.1594201012e+00, 4.0292656780e+01, 1.7877977151e-02, 2.5070013052e+05, 
1.1594201018e+00, 4.0292640507e+01, 1.8290808501e-02, 2.5070012987e+05, 
1.1594201026e+00, 4.0292623858e+01, 1.8715219748e-02, 2.5070012925e+05, 
1.1594201033e+00, 4.0292606812e+01, 1.9148361598e-02, 2.5070012861e+05, 
1.1594201041e+00, 4.0292589364e+01, 1.9588743649e-02, 2.5070012797e+05, 
1.1594201049e+00, 4.0292571520e+01, 2.0035980644e-02, 2.5070012732e+05, 
1.1594201056e+00, 4.0292553286e+01, 2.0490374472e-02, 2.5070012665e+05, 
1.1594201064e+00, 4.0292534673e+01, 2.0952204032e-02, 2.5070012596e+05, 
1.1594201072e+00, 4.0292515674e+01, 2.1420761327e-02, 2.5070012527e+05, 
1.1594201080e+00, 4.0292496271e+01, 2.1893717368e-02, 2.5070012457e+05, 
1.1594201088e+00, 4.0292476472e+01, 2.2371169009e-02, 2.5070012385e+05, 
1.1594201096e+00, 4.0292456297e+01, 2.2856040311e-02, 2.5070012311e+05, 
1.1594201102e+00, 4.0292435734e+01, 2.3347672193e-02, 2.5070012232e+05, 
1.1594201111e+00, 4.0292414783e+01, 2.3843695816e-02, 2.5070012157e+05, 
1.1594201122e+00, 4.0292393452e+01, 2.4344083786e-02, 2.5070012090e+05, 
1.1594201130e+00, 4.0292371716e+01, 2.4848468582e-02, 2.5070012010e+05, 
1.1594201137e+00, 4.0292349590e+01, 2.5355455815e-02, 2.5070011927e+05, 
1.1594201146e+00, 4.0292327089e+01, 2.5864039983e-02, 2.5070011850e+05, 
1.1594201155e+00, 4.0292304194e+01, 2.6373641796e-02, 2.5070011770e+05, 
1.1594201164e+00, 4.0292280898e+01, 2.6883448418e-02, 2.5070011688e+05, 
1.1594201173e+00, 4.0292257188e+01, 2.7392184646e-02, 2.5070011606e+05, 
1.1594201183e+00, 4.0292233047e+01, 2.7898177156e-02, 2.5070011524e+05, 
1.1594201194e+00, 4.0292208458e+01, 2.8399325390e-02, 2.5070011443e+05, 
1.1594201204e+00, 4.0292183433e+01, 2.8893448203e-02, 2.5070011360e+05, 
1.1594201214e+00, 4.0292158004e+01, 2.9380813466e-02, 2.5070011274e+05, 
1.1594201224e+00, 4.0292132206e+01, 2.9863950576e-02, 2.5070011186e+05, 
1.1594201233e+00, 4.0292106059e+01, 3.0344535236e-02, 2.5070011094e+05, 
1.1594201244e+00, 4.0292079570e+01, 3.0823277089e-02, 2.5070011006e+05, 
1.1594201257e+00, 4.0292052744e+01, 3.1300172259e-02, 2.5070010922e+05, 
1.1594201267e+00, 4.0292025602e+01, 3.1775532551e-02, 2.5070010828e+05, 
1.1594201274e+00, 4.0291998166e+01, 3.2250279545e-02, 2.5070010725e+05, 
1.1594201282e+00, 4.0291970434e+01, 3.2724802554e-02, 2.5070010625e+05, 
1.1594201292e+00, 4.0291942390e+01, 3.3198526072e-02, 2.5070010528e+05, 
1.1594201302e+00, 4.0291914029e+01, 3.3670939883e-02, 2.5070010429e+05, 
1.1594201311e+00, 4.0291885386e+01, 3.4146104105e-02, 2.5070010328e+05, 
1.1594201321e+00, 4.0291856499e+01, 3.4628055645e-02, 2.5070010224e+05, 
1.1594201330e+00, 4.0291827382e+01, 3.5117200466e-02, 2.5070010119e+05, 
1.1594201340e+00, 4.0291798043e+01, 3.5614989399e-02, 2.5070010012e+05, 
1.1594201349e+00, 4.0291768487e+01, 3.6123912458e-02, 2.5070009904e+05, 
1.1594201357e+00, 4.0291738713e+01, 3.6647315835e-02, 2.5070009794e+05, 
1.1594201364e+00, 4.0291708715e+01, 3.7187736782e-02, 2.5070009683e+05, 
