1,
0, 2871, 5,
1.1594605760e+00, 4.0496356442e+01, 3.7798883471e-01, 2.5071933689e+05, 1.7315117377e-04, 
1.1594577428e+00, 4.0481094854e+01, 3.6524611199e-01, 2.5071804040e+05, 1.7547355999e-04, 
1.1594550157e+00, 4.0464468108e+01, 3.5213049709e-01, 2.5071670684e+05, 1.7727918904e-04, 
1.1594520486e+00, 4.0447214831e+01, 3.3877794326e-01, 2.5071538988e+05, 1.7868398495e-04, 
1.1594498408e+00, 4.0430964149e+01, 3.2526522009e-01, 2.5071424512e+05, 1.7977546703e-04, 
1.1594497312e+00, 4.0416243810e+01, 3.1161151996e-01, 2.5071356756e+05, 1.8062948647e-04, 
1.1594488391e+00, 4.0401063634e+01, 2.9783804354e-01, 2.5071269250e+05, 1.8130090612e-04, 
1.1594472126e+00, 4.0385963098e+01, 2.8409077451e-01, 2.5071163772e+05, 1.8183969606e-04, 
1.1594451067e+00, 4.0370723445e+01, 2.7075787315e-01, 2.5071041774e+05, 1.8232728897e-04, 
1.1594422640e+00, 4.0355571821e+01, 2.5829197149e-01, 2.5070896677e+05, 1.8288557409e-04, 
1.1594388889e+00, 4.0340256620e+01, 2.4711034534e-01, 2.5070727095e+05, 1.8339334671e-04, 
1.1594343627e+00, 4.0325863206e+01, 2.3773480923e-01, 2.5070537806e+05, 1.8362113794e-04, 
1.1594299154e+00, 4.0313341950e+01, 2.3088622348e-01, 2.5070355279e+05, 1.8374321075e-04, 
1.1594234994e+00, 4.0297325627e+01, 2.2598565373e-01, 2.5070105729e+05, 1.8381865167e-04, 
1.1564435140e+00, 1.3472294058e+01, 6.9891164017e-02, 2.5013852923e+05, 2.1213501293e-05, 
1.1570308231e+00, 2.9511631977e+01, 2.2576533773e-01, 2.5038247331e+05, 4.4442037121e-05, 
1.1579174549e+00, 3.6192613549e+01, 3.1994204253e-01, 2.5056552830e+05, 5.1035337056e-05, 
1.1586770683e+00, 3.8906012770e+01, 3.7158524673e-01, 2.5065202025e+05, 5.4856947150e-05, 
1.1591197119e+00, 3.9993237401e+01, 3.9588106650e-01, 2.5068922230e+05, 6.0854535850e-05, 
1.1593163211e+00, 4.0395979906e+01, 4.0551717705e-01, 2.5070377442e+05, 7.3043749492e-05, 
1.1593879485e+00, 4.0555470428e+01, 4.0822434070e-01, 2.5071000825e+05, 8.7130964432e-05, 
1.1594090462e+00, 4.0618562026e+01, 4.0759340706e-01, 2.5071253963e+05, 1.0128372010e-04, 
1.1594189276e+00, 4.0645104381e+01, 4.0601311370e-01, 2.5071428406e+05, 1.1466959872e-04, 
1.1594226361e+00, 4.0650624198e+01, 4.0391684176e-01, 2.5071462666e+05, 1.2684495868e-04, 
1.1594262730e+00, 4.0652856213e+01, 4.0069424055e-01, 2.5071507251e+05, 1.3757482290e-04, 
1.1594273601e+00, 4.0640857134e+01, 3.9659517823e-01, 2.5071487332e+05, 1.4676122178e-04, 
1.1594275302e+00, 4.0623633025e+01, 3.9159733575e-01, 2.5071443923e+05, 1.5441540307e-04, 
1.1594274876e+00, 4.0606665743e+01, 3.8590282368e-01, 2.5071391523e+05, 1.6064538166e-04, 
1.1594265898e+00, 4.0587985196e+01, 3.7964475342e-01, 2.5071315104e+05, 1.6562185455e-04, 
1.1594256802e+00, 4.0569011889e+01, 3.7275058438e-01, 2.5071232782e+05, 1.6954518402e-04, 
1.1594286742e+00, 4.0550665759e+01, 3.6531561352e-01, 2.5071234000e+05, 1.7261791870e-04, 
1.1594318745e+00, 4.0531322965e+01, 3.5733933622e-01, 2.5071243767e+05, 1.7502027624e-04, 
1.1594341979e+00, 4.0510430561e+01, 3.4869228887e-01, 2.5071225149e+05, 1.7689786615e-04, 
1.1594345593e+00, 4.0489664801e+01, 3.3939038744e-01, 2.5071161356e+05, 1.7836109727e-04, 
1.1594347116e+00, 4.0471250330e+01, 3.2964026444e-01, 2.5071093176e+05, 1.7950824534e-04, 
1.1594342188e+00, 4.0451715262e+01, 3.1964401623e-01, 2.5071007315e+05, 1.8041436066e-04, 
1.1594329574e+00, 4.0431374995e+01, 3.0972895759e-01, 2.5070899524e+05, 1.8114190593e-04, 
1.1594296506e+00, 4.0409504593e+01, 3.0019283202e-01, 2.5070735465e+05, 1.8177915834e-04, 
1.1594263744e+00, 4.0387399259e+01, 2.9137866823e-01, 2.5070572239e+05, 1.8244884750e-04, 
1.1594222138e+00, 4.0365413941e+01, 2.8334093556e-01, 2.5070395401e+05, 1.8313776701e-04, 
1.1594206922e+00, 4.0343575688e+01, 2.7663995566e-01, 2.5070269129e+05, 1.8350167741e-04, 
1.1594201700e+00, 4.0324336776e+01, 2.7188291908e-01, 2.5070174092e+05, 1.8370493569e-04, 
1.1594218434e+00, 4.0299814336e+01, 2.6941809274e-01, 2.5070075456e+05, 1.8380965942e-04, 
1.1563270086e+00, 1.0088588519e+01, 3.3558093865e-02, 2.5006396406e+05, 2.1216265460e-05, 
1.1568920530e+00, 2.6317870514e+01, 1.4068457903e-01, 2.5029902020e+05, 4.8080979989e-05, 
1.1576643066e+00, 3.4332406383e+01, 2.2823612909e-01, 2.5050069208e+05, 5.5738203010e-05, 
1.1584199807e+00, 3.8008489472e+01, 2.8741758884e-01, 2.5061508229e+05, 5.7816169641e-05, 
1.1589453685e+00, 3.9615358894e+01, 3.1924470042e-01, 2.5066825062e+05, 5.9980950116e-05, 
1.1592179416e+00, 4.0259107521e+01, 3.3428014503e-01, 2.5069054718e+05, 6.6651126330e-05, 
1.1593324771e+00, 4.0517412727e+01, 3.4065820768e-01, 2.5069993422e+05, 7.8321445259e-05, 
1.1593743126e+00, 4.0619349684e+01, 3.4310991530e-01, 2.5070390535e+05, 9.1587401177e-05, 
1.1593858322e+00, 4.0651631450e+01, 3.4389941804e-01, 2.5070546671e+05, 1.0491009128e-04, 
1.1593885580e+00, 4.0666769253e+01, 3.4397227665e-01, 2.5070634459e+05, 1.1753998190e-04, 
1.1593913014e+00, 4.0672441768e+01, 3.4387732150e-01, 2.5070718052e+05, 1.2906051388e-04, 
1.1593927829e+00, 4.0667410546e+01, 3.4354947413e-01, 2.5070733148e+05, 1.3923810706e-04, 
1.1593944827e+00, 4.0655628130e+01, 3.4243188167e-01, 2.5070734249e+05, 1.4797046015e-04, 
1.1593965242e+00, 4.0640925357e+01, 3.4066218503e-01, 2.5070737091e+05, 1.5526568550e-04, 
1.1593983472e+00, 4.0623189618e+01, 3.3839709956e-01, 2.5070727780e+05, 1.6122176800e-04, 
1.1594004863e+00, 4.0604063928e+01, 3.3565938697e-01, 2.5070717710e+05, 1.6599735392e-04, 
1.1594030911e+00, 4.0585972518e+01, 3.3258206590e-01, 2.5070715352e+05, 1.6978100712e-04, 
1.1594054132e+00, 4.0567443225e+01, 3.2914966481e-01, 2.5070702811e+05, 1.7276054809e-04, 
1.1594073585e+00, 4.0547273364e+01, 3.2519527099e-01, 2.5070678376e+05, 1.7510030913e-04, 
1.1594089935e+00, 4.0525699193e+01, 3.2066780052e-01, 2.5070642708e+05, 1.7693276810e-04, 
1.1594109278e+00, 4.0505292783e+01, 3.1578330352e-01, 2.5070611697e+05, 1.7837408357e-04, 
1.1594116720e+00, 4.0483594754e+01, 3.1059098760e-01, 2.5070552183e+05, 1.7951607188e-04, 
1.1594123246e+00, 4.0460031534e+01, 3.0502381583e-01, 2.5070484335e+05, 1.8043351739e-04, 
1.1594159611e+00, 4.0434821518e+01, 2.9932563318e-01, 2.5070467863e+05, 1.8122160905e-04, 
1.1594182626e+00, 4.0408811389e+01, 2.9380656485e-01, 2.5070420151e+05, 1.8200024458e-04, 
1.1594189753e+00, 4.0383210832e+01, 2.8856342711e-01, 2.5070343767e+05, 1.8278082806e-04, 
1.1594196243e+00, 4.0356228389e+01, 2.8400494787e-01, 2.5070256923e+05, 1.8330185668e-04, 
1.1594202375e+00, 4.0332075392e+01, 2.8065382663e-01, 2.5070169479e+05, 1.8363933650e-04, 
1.1594210151e+00, 4.0300922872e+01, 2.7885055880e-01, 2.5070059753e+05, 1.8377641493e-04, 
1.1563374015e+00, 8.3385394092e+00, 1.6189699665e-02, 2.5003552679e+05, 2.0824820715e-05, 
1.1568373530e+00, 2.3622962159e+01, 8.7770207318e-02, 2.5024074314e+05, 5.0461249944e-05, 
1.1575347631e+00, 3.2431459937e+01, 1.6942194244e-01, 2.5045034222e+05, 6.0554628173e-05, 
1.1582209917e+00, 3.6950987866e+01, 2.2909823441e-01, 2.5058045445e+05, 6.2347092180e-05, 
1.1587925521e+00, 3.9115604367e+01, 2.6633338065e-01, 2.5065195555e+05, 6.2234800905e-05, 
1.1591336819e+00, 4.0050349373e+01, 2.8590864316e-01, 2.5068358334e+05, 6.3689890030e-05, 
1.1592936680e+00, 4.0436561171e+01, 2.9492524468e-01, 2.5069718246e+05, 7.2352500879e-05, 
1.1593552774e+00, 4.0589494653e+01, 2.9897237839e-01, 2.5070275892e+05, 8.4219982945e-05, 
1.1593765220e+00, 4.0640836869e+01, 3.0078836936e-01, 2.5070480684e+05, 9.7045944628e-05, 
1.1593839588e+00, 4.0663466997e+01, 3.0168352445e-01, 2.5070584741e+05, 1.0972491788e-04, 
1.1593870385e+00, 4.0669308381e+01, 3.0222952244e-01, 2.5070633109e+05, 1.2165865335e-04, 
1.1593889008e+00, 4.0669953777e+01, 3.0254201367e-01, 2.5070659008e+05, 1.3249485228e-04, 
1.1593904770e+00, 4.0663157509e+01, 3.0257469284e-01, 2.5070664746e+05, 1.4203341913e-04, 
1.1593917952e+00, 4.0651358373e+01, 3.0233801789e-01, 2.5070651764e+05, 1.5019090598e-04, 
1.1593931159e+00, 4.0635828515e+01, 3.0180136221e-01, 2.5070629808e+05, 1.5698977152e-04, 
1.1593945158e+00, 4.0617943216e+01, 3.0099355279e-01, 2.5070601183e+05, 1.6253451793e-04, 
1.1593963289e+00, 4.0600063864e+01, 2.9996072792e-01, 2.5070577812e+05, 1.6698380289e-04, 
1.1593983747e+00, 4.0582170738e+01, 2.9874582299e-01, 2.5070555780e+05, 1.7051781979e-04, 
1.1594003044e+00, 4.0563098594e+01, 2.9727283219e-01, 2.5070531151e+05, 1.7330899494e-04, 
1.1594021774e+00, 4.0542276748e+01, 2.9546027695e-01, 2.5070500265e+05, 1.7550583957e-04, 
1.1594044331e+00, 4.0521416337e+01, 2.9335532028e-01, 2.5070476351e+05, 1.7723926427e-04, 
1.1594066193e+00, 4.0499627581e+01, 2.9104345316e-01, 2.5070447364e+05, 1.7861605105e-04, 
1.1594086987e+00, 4.0475363491e+01, 2.8849049191e-01, 2.5070409376e+05, 1.7972291622e-04, 
1.1594107689e+00, 4.0449193073e+01, 2.8576370675e-01, 2.5070360143e+05, 1.8066037648e-04, 
1.1594126271e+00, 4.0421658623e+01, 2.8292924944e-01, 2.5070302627e+05, 1.8154862491e-04, 
1.1594141308e+00, 4.0394098373e+01, 2.8018065627e-01, 2.5070243499e+05, 1.8241565300e-04, 
1.1594157838e+00, 4.0364407320e+01, 2.7776029916e-01, 2.5070173354e+05, 1.8308287926e-04, 
1.1594175019e+00, 4.0336995418e+01, 2.7591029202e-01, 2.5070114000e+05, 1.8356633209e-04, 
1.1594201996e+00, 4.0301585330e+01, 2.7507973920e-01, 2.5070043960e+05, 1.8373698635e-04, 
1.1563723515e+00, 7.3921985924e+00, 9.1154312829e-03, 2.5002436777e+05, 2.0294303489e-05, 
1.1568131406e+00, 2.1463871067e+01, 5.9640427779e-02, 2.5019928106e+05, 5.1856666701e-05, 
1.1574350604e+00, 3.0618265367e+01, 1.2903115581e-01, 2.5040127427e+05, 6.4933264037e-05, 
1.1580890386e+00, 3.5791416523e+01, 1.8909073388e-01, 2.5054856272e+05, 6.7648551439e-05, 
1.1586499373e+00, 3.8506201843e+01, 2.3035680603e-01, 2.5063234936e+05, 6.6468005904e-05, 
1.1590475606e+00, 3.9775969018e+01, 2.5350578618e-01, 2.5067544845e+05, 6.5833209120e-05, 
1.1592554205e+00, 4.0323012704e+01, 2.6520381231e-01, 2.5069427306e+05, 6.9378676071e-05, 
1.1593429615e+00, 4.0543723929e+01, 2.7052015887e-01, 2.5070220733e+05, 7.8869884185e-05, 
1.1593743988e+00, 4.0621387515e+01, 2.7294797305e-01, 2.5070513163e+05, 9.0715918250e-05, 
1.1593857656e+00, 4.0653483949e+01, 2.7416141960e-01, 2.5070646379e+05, 1.0312008220e-04, 
1.1593899333e+00, 4.0662874248e+01, 2.7492688717e-01, 2.5070699362e+05, 1.1519235589e-04, 
1.1593921991e+00, 4.0666909029e+01, 2.7543273231e-01, 2.5070729258e+05, 1.2643972239e-04, 
1.1593936503e+00, 4.0662245130e+01, 2.7575191295e-01, 2.5070733323e+05, 1.3656885267e-04, 
1.1593948301e+00, 4.0652557207e+01, 2.7593586428e-01, 2.5070719793e+05, 1.4541667344e-04, 
1.1593958483e+00, 4.0638701855e+01, 2.7597213779e-01, 2.5070693734e+05, 1.5293356004e-04, 
1.1593968273e+00, 4.0622100297e+01, 2.7585043154e-01, 2.5070659352e+05, 1.5916595670e-04, 
1.1593980359e+00, 4.0604745754e+01, 2.7559183590e-01, 2.5070625509e+05, 1.6423307671e-04, 
1.1593995248e+00, 4.0587357391e+01, 2.7524409041e-01, 2.5070593687e+05, 1.6829618826e-04, 
1.1594010425e+00, 4.0569063901e+01, 2.7478119303e-01, 2.5070560517e+05, 1.7152637093e-04, 
1.1594024943e+00, 4.0549110608e+01, 2.7414814951e-01, 2.5070521903e+05, 1.7408192980e-04, 
1.1594041669e+00, 4.0528375428e+01, 2.7334926412e-01, 2.5070484881e+05, 1.7610536521e-04, 
1.1594059345e+00, 4.0506746770e+01, 2.7243730624e-01, 2.5070446230e+05, 1.7771542801e-04, 
1.1594076682e+00, 4.0482591085e+01, 2.7138682773e-01, 2.5070399188e+05, 1.7901074594e-04, 
1.1594094445e+00, 4.0456241452e+01, 2.7019534330e-01, 2.5070346863e+05, 1.8009764295e-04, 
1.1594112959e+00, 4.0428185122e+01, 2.6890875630e-01, 2.5070288585e+05, 1.8109725987e-04, 
1.1594131457e+00, 4.0399556982e+01, 2.6764304260e-01, 2.5070232081e+05, 1.8205676749e-04, 
1.1594150114e+00, 4.0368571716e+01, 2.6650981631e-01, 2.5070165371e+05, 1.8287145263e-04, 
1.1594171499e+00, 4.0339326699e+01, 2.6564575551e-01, 2.5070109012e+05, 1.8349031908e-04, 
1.1594196986e+00, 4.0302012321e+01, 2.6534193802e-01, 2.5070034611e+05, 1.8369402449e-04, 
1.1564167767e+00, 6.7957070388e+00, 6.2752414615e-03, 2.5001889829e+05, 1.9787312348e-05, 
1.1567961964e+00, 1.9796454951e+01, 4.3841439832e-02, 2.5016803254e+05, 5.2671890911e-05, 
1.1573643088e+00, 2.8977677795e+01, 1.0018609509e-01, 2.5035899620e+05, 6.8719360857e-05, 
1.1579719135e+00, 3.4591946866e+01, 1.5651224766e-01, 2.5051265933e+05, 7.3064101961e-05, 
1.1585279736e+00, 3.7800936872e+01, 2.0053088885e-01, 2.5061153249e+05, 7.1598730677e-05, 
1.1589514851e+00, 3.9433098720e+01, 2.2779581432e-01, 2.5066419667e+05, 6.8993349495e-05, 
1.1592069725e+00, 4.0175610961e+01, 2.4206011523e-01, 2.5068973302e+05, 6.8351420511e-05, 
1.1593243317e+00, 4.0483909814e+01, 2.4892804359e-01, 2.5070059029e+05, 7.5128647463e-05, 
1.1593689332e+00, 4.0596572433e+01, 2.5202331362e-01, 2.5070475601e+05, 8.5647977904e-05, 
1.1593850660e+00, 4.0641202788e+01, 2.5350986022e-01, 2.5070652026e+05, 9.7522849882e-05, 
1.1593908402e+00, 4.0655263076e+01, 2.5436562558e-01, 2.5070718956e+05, 1.0952405337e-04, 
1.1593937588e+00, 4.0662379651e+01, 2.5495773890e-01, 2.5070760407e+05, 1.2099308876e-04, 
1.1593951174e+00, 4.0659744392e+01, 2.5532307380e-01, 2.5070763341e+05, 1.3154141987e-04, 
1.1593964000e+00, 4.0650918971e+01, 2.5559650985e-01, 2.5070753540e+05, 1.4093481152e-04, 
1.1593972980e+00, 4.0638144253e+01, 2.5585256168e-01, 2.5070726375e+05, 1.4905748018e-04, 
1.1593981872e+00, 4.0622535170e+01, 2.5601270850e-01, 2.5070691542e+05, 1.5589902607e-04, 
1.1593992192e+00, 4.0605710208e+01, 2.5609295864e-01, 2.5070654627e+05, 1.6153479274e-04, 
1.1594005042e+00, 4.0588639471e+01, 2.5612469336e-01, 2.5070619305e+05, 1.6609933524e-04, 
1.1594018638e+00, 4.0570779565e+01, 2.5611031665e-01, 2.5070583044e+05, 1.6975433473e-04, 
1.1594031984e+00, 4.0551394366e+01, 2.5601943919e-01, 2.5070542534e+05, 1.7266172032e-04, 
1.1594046664e+00, 4.0530883021e+01, 2.5584236276e-01, 2.5070501062e+05, 1.7497242130e-04, 
1.1594062793e+00, 4.0509374460e+01, 2.5560822130e-01, 2.5070458875e+05, 1.7681451631e-04, 
1.1594078926e+00, 4.0485436119e+01, 2.5530405960e-01, 2.5070409202e+05, 1.7829748333e-04, 
1.1594095102e+00, 4.0459190554e+01, 2.5490720898e-01, 2.5070354113e+05, 1.7953365540e-04, 
1.1594112669e+00, 4.0431056371e+01, 2.5443279543e-01, 2.5070294040e+05, 1.8064624531e-04, 
1.1594130970e+00, 4.0402000329e+01, 2.5393930299e-01, 2.5070235405e+05, 1.8170400346e-04, 
1.1594149389e+00, 4.0370562305e+01, 2.5346890560e-01, 2.5070167852e+05, 1.8266679173e-04, 
1.1594170818e+00, 4.0340405193e+01, 2.5308519576e-01, 2.5070109361e+05, 1.8341157280e-04, 
1.1594195417e+00, 4.0302324732e+01, 2.5301426150e-01, 2.5070032334e+05, 1.8364975970e-04, 
1.1564636235e+00, 6.3670061825e+00, 4.8483585424e-03, 2.5001564766e+05, 1.9364688537e-05, 
1.1567941207e+00, 1.8540381799e+01, 3.2675122540e-02, 2.5014580235e+05, 5.3166123718e-05, 
1.1573170058e+00, 2.7563774588e+01, 7.7613581026e-02, 2.5032465534e+05, 7.1943489099e-05, 
1.1578781068e+00, 3.3408195215e+01, 1.2815718178e-01, 2.5047817424e+05, 7.8322507140e-05, 
1.1584151129e+00, 3.7020994820e+01, 1.7265656982e-01, 2.5058753671e+05, 7.7367489340e-05, 
1.1588538363e+00, 3.9017088916e+01, 2.0369786391e-01, 2.5065087689e+05, 7.3686923586e-05, 
1.1591494893e+00, 3.9987658286e+01, 2.2108163576e-01, 2.5068370236e+05, 7.1195915001e-05, 
1.1592996739e+00, 4.0406301119e+01, 2.2977881891e-01, 2.5069825171e+05, 7.3465910657e-05, 
1.1593606757e+00, 4.0565004784e+01, 2.3374400615e-01, 2.5070400443e+05, 8.1855492701e-05, 
1.1593830380e+00, 4.0626512037e+01, 2.3560911858e-01, 2.5070636634e+05, 9.2839513798e-05, 
1.1593909281e+00, 4.0646670887e+01, 2.3662557551e-01, 2.5070724043e+05, 1.0456137464e-04, 
1.1593946374e+00, 4.0656665134e+01, 2.3732787995e-01, 2.5070776278e+05, 1.1609215228e-04, 
1.1593962917e+00, 4.0656596501e+01, 2.3781207310e-01, 2.5070786266e+05, 1.2691923449e-04, 
1.1593975013e+00, 4.0647885196e+01, 2.3819950622e-01, 2.5070775060e+05, 1.3673561720e-04, 
1.1593983720e+00, 4.0635867031e+01, 2.3859267891e-01, 2.5070748597e+05, 1.4536415204e-04, 
1.1593992422e+00, 4.0621039600e+01, 2.3892356517e-01, 2.5070714530e+05, 1.5274072738e-04, 
1.1594002234e+00, 4.0604701859e+01, 2.3920643334e-01, 2.5070676863e+05, 1.5889570513e-04, 
